[2020-11-04 20:56:57,056] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
[2020-11-04 20:56:57,056] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:57,057] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
[2020-11-04 20:56:57,103] [log.py:228] [log:log_response] [WARNING]- Not Found: /favicon.ico
[2020-11-04 20:57:37,683] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 20:57:39,426] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 20:57:41,673] [views.py:103] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:57:41,674] [views.py:184] [views:get] [ERROR]- serializer错误
[2020-11-04 20:57:41,708] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 10131
[2020-11-04 20:57:41,751] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
[2020-11-04 20:57:41,758] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
[2020-11-04 20:57:41,762] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
[2020-11-04 20:57:41,763] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
[2020-11-04 20:57:41,763] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
[2020-11-04 20:57:41,764] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
[2020-11-04 20:57:41,820] [log.py:228] [log:log_response] [WARNING]- Not Found: /favicon.ico
[2020-11-04 20:57:59,481] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 20:57:59,486] [views.py:103] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:57:59,487] [views.py:184] [views:get] [ERROR]- serializer错误
[2020-11-04 20:57:59,488] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 20:58:08,857] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
